,target
1666,33.38380509
1667,35.76854437
1668,44.36152268
1669,46.19612194
1670,52.33220324
1671,47.34483669
1672,46.58393282
1673,52.73275367
1674,43.38742949
1675,34.32596156
1676,30.25482942
1677,25.28999467
1678,20.53897896
1679,16.72018398
1680,19.34517377
1681,25.77632766
1682,30.57933637
1683,35.70100832
1684,39.41016011
1685,41.75363681
1686,50.58578492
1687,51.70547606
1688,52.75470386
1689,56.91846544
1690,72.36283938
1691,56.02441602
1692,43.15200395
1693,45.0355311
1694,45.00024138
1695,32.07769167
1696,24.56434743
1697,23.61068172
1698,24.09690395
1699,22.49615657
1700,24.77176733
1701,30.59211988
1702,36.95612888
1703,33.04584855
1704,35.68894577
1705,31.92529493
1706,30.8798273
1707,30.46571289
1708,34.93277032
1709,37.38185398
1710,46.65364474
1711,59.1281186
1712,64.3236591
1713,66.35750664
1714,42.93133603
1715,40.16883831
1716,33.6785754
1717,30.92377555
1718,27.19852769
1719,22.0050182
1720,16.96048441
1721,18.8783219
1722,19.66340252
1723,27.79325213
1724,34.02298405
1725,40.97903198
1726,45.04278346
1727,38.75675713
1728,32.71509553
1729,24.20642974
1730,32.77402422
1731,38.98245117
1732,35.87172208
1733,51.80098474
1734,74.5238135
1735,69.70347686
1736,59.03972274
1737,49.01731119
1738,42.17170511
1739,36.57318437
1740,33.08483949
1741,37.5573805
1742,37.41538294
1743,33.46673837
1744,38.13118952
1745,38.20914359
1746,36.96069189
1747,37.37282322
1748,32.87818252
1749,28.00968272
1750,24.81146279
1751,24.83431747
1752,22.72155853
1753,18.76664448
1754,19.40895559
1755,17.85500502
1756,15.58915275
1757,17.52095136
1758,24.42969686
1759,31.23877971
1760,38.81914324
1761,37.81860924
1762,31.52885245
1763,30.40712791
1764,36.46068586
1765,43.74411345
1766,36.76485785
1767,32.87431016
1768,8.83366384
1769,10.21338265
1770,12.13498834
1771,13.15210347
1772,18.26628888
1773,22.3164796
1774,25.497843
1775,25.8215591
1776,28.79850461
1777,30.92898898
1778,31.60131232
1779,34.65443718
1780,32.80641428
1781,27.49792619
1782,24.60075458
1783,18.43329673
1784,19.96053927
1785,17.30684413
1786,11.61355932
1787,10.37441342
1788,9.60394967
1789,8.58894588
1790,12.60301253
1791,19.62560173
1792,40.77194914
1793,44.28852417
1794,34.01624078
1795,25.65493943
1796,23.93758848
1797,27.79713232
1798,29.00584951
1799,30.52147613
1800,47.57329716
1801,81.81855312
1802,100.29484653
1803,67.11045742
1804,48.24091012
1805,45.4232085
1806,44.35425929
1807,41.1440156
1808,39.12808882
1809,37.28866092
1810,34.09248373
1811,19.74341029
1812,20.00028639
1813,16.30449594
1814,25.2618474
1815,38.92178461
1816,46.61812235
1817,50.71977796
1818,49.4176537
1819,47.79602508
1820,42.10918
1821,40.38038853
1822,39.6769405
1823,47.33610834
1824,60.74637594
1825,57.89621932
1826,60.78466605
1827,62.32240398
1828,54.60020893
1829,44.6856198
1830,43.24817983
1831,40.24494876
1832,33.2048973
1833,29.62374535
1834,27.97029437
1835,24.76097971
1836,26.26878376
1837,33.11275596
1838,31.00437299
1839,35.8010547
1840,49.62361822
1841,56.98379405
1842,47.69981879
1843,41.32800324
1844,31.21311792
1845,35.61406791
1846,36.67221605
1847,39.05037398
1848,81.96644614
1849,70.30007733
1850,51.5550145
1851,36.80012301
1852,39.80907089
1853,32.19768308
1854,26.20771391
1855,25.16645874
1856,21.52825495
1857,18.29955765
1858,17.09689402
1859,18.34084089
1860,20.59277009
1861,26.53115674
1862,26.1547753
1863,26.88008991
1864,71.51881665
1865,79.20809173
1866,77.11703284
1867,68.64682867
1868,68.88760764
1869,63.06005842
1870,54.60439988
1871,44.86491865
1872,42.74351938
1873,48.27976941
1874,37.06453562
1875,34.54326218
1876,21.16899167
1877,26.1347647
1878,30.85473378
1879,39.57895444
1880,57.99993273
1881,81.06866126
1882,110.7454233
1883,83.88321708
1884,64.405686
1885,61.16917395
1886,54.93705584
1887,47.25302959
1888,46.73902229
1889,82.72005266
1890,125.04950475
1891,117.39237329
1892,109.22750111
1893,72.60007815
1894,46.99294212
1895,41.37420973
1896,31.02107765
1897,26.24866225
1898,22.72344693
1899,19.75781798
1900,19.00239025
1901,19.48397126
1902,24.66142834
1903,34.01994886
1904,43.21519714
1905,57.54543272
1906,55.05815854
1907,50.82121405
1908,57.92753938
1909,58.90283557
1910,53.19438552
1911,58.39563848
1912,28.81837296
1913,29.90613032
1914,33.35550767
1915,28.95615703
1916,24.84561329
1917,26.16315916
1918,33.32196456
1919,33.75857809
1920,34.95973271
1921,40.46154905
1922,40.5640517
1923,44.52263926
1924,64.13411052
1925,74.57514944
1926,48.67780665
1927,40.33672129
1928,31.81809938
1929,29.65613974
1930,23.190176
1931,22.92824005
1932,13.11853994
1933,10.44705234
1934,9.97986677
1935,33.85517711
1936,56.98480323
1937,58.74350569
1938,69.22968295
1939,75.60764929
1940,79.94636632
1941,79.88975977
1942,68.69021117
1943,57.48406556
1944,44.7098304
1945,35.74019483
1946,30.72755584
1947,24.83835023
1948,22.01415932
1949,17.05366457
1950,24.46577309
1951,32.46920688
1952,40.5895028
1953,47.89400423
1954,61.01668576
1955,54.70480744
1956,46.70685935
1957,50.27734413
1958,47.58006042
1959,47.54953297
1960,49.47791341
1961,57.80365764
1962,71.21373476
1963,81.54678534
1964,82.3996838
1965,85.00795475
1966,76.87054061
1967,79.50252703
1968,65.18852145
1969,51.39795719
1970,60.81883933
1971,50.46884061
1972,43.28749834
1973,29.4218046
1974,36.93921686
1975,52.87232067
1976,76.2307133
1977,84.19661475
1978,85.9777643
1979,75.00876294
1980,42.21464852
1981,42.63130155
1982,38.55698047
1983,36.67576368
1984,45.10206485
1985,41.62805491
1986,53.65291921
1987,63.22486802
1988,75.91754033
1989,114.4740926
1990,99.93906198
1991,103.60228168
1992,82.95977109
1993,51.42985927
1994,20.74308502
1995,24.88691602
1996,23.83554083
1997,25.06342011
1998,29.68810713
1999,58.20545219
2000,59.84683629
2001,64.01774149
2002,52.66731375
2003,41.4377827
2004,36.94515703
2005,20.99121351
2006,26.35838923
2007,36.64401205
2008,53.04056992
2009,72.47402614
2010,61.8484372
2011,51.41883876
2012,50.42702022
2013,52.08156668
2014,41.88877834
2015,30.66097244
2016,22.28875792
2017,19.10232128
2018,23.11205044
2019,23.10772078
2020,31.71116951
2021,51.98807121
2022,62.46090582
2023,77.70066293
2024,62.01667222
2025,60.47534304
2026,63.93714771
2027,62.36369299
2028,71.65210589
2029,89.61694588
2030,85.47535833
2031,91.7319083
2032,98.25981627
2033,102.32245106
2034,102.14140704
2035,86.03064039
2036,76.55496536
2037,71.3673426
2038,46.65307558
2039,36.18266642
2040,28.40639039
2041,29.3298088
2042,25.78295898
2043,32.06818664
2044,38.44070659
2045,55.09814988
2046,61.09300587
2047,66.29462354
2048,48.28707955
2049,67.09148637
2050,62.41806244
2051,46.52221669
2052,94.35567596
2053,99.39350297
2054,78.58358751
2055,70.971901
2056,69.83968839
2057,71.552434
2058,52.57744847
2059,38.09889843
2060,35.4460782
2061,31.81585344
2062,33.99750016
2063,34.32824022
2064,38.01739418
2065,44.97342555
2066,46.21999064
2067,53.18685913
2068,55.39871831
2069,58.18296206
2070,62.23649801
2071,46.25635819
2072,44.23845715
2073,69.37251798
2074,89.25977747
2075,103.52198935
2076,101.31941057
2077,85.31416401
2078,94.27540672
2079,87.46720566
2080,58.38774209
2081,30.46771567
2082,23.21905782
2083,27.86698005
2084,26.26476971
2085,35.75052297
2086,56.56015871
2087,81.84360359
2088,75.59104526
2089,82.60119033
2090,72.09689458
2091,60.36048668
2092,61.54744575
2093,49.06651385
2094,51.55927647
2095,76.88342002
2096,89.15711471
2097,89.86202521
2098,75.98704782
2099,81.70150868
2100,76.04388926
2101,78.99225546
2102,52.16285335
2103,57.22576636
2104,54.07995098
2105,47.79068027
2106,52.71309418
2107,58.5397996
2108,67.6998386
2109,66.83967696
2110,68.84667994
2111,73.98364525
2112,73.24724189
2113,78.36445924
2114,66.90765515
2115,43.97393725
2116,51.59045394
2117,50.88931826
2118,50.79390056
2119,50.82483893
2120,46.07664352
2121,41.0932343
2122,37.73556537
2123,33.30716298
2124,27.92366896
2125,24.70669255
2126,23.26146443
2127,22.75595971
2128,25.26886965
2129,24.93331252
2130,30.91125104
2131,40.35795206
2132,46.46294928
2133,46.93358296
2134,48.31992922
2135,48.80141337
2136,48.33882782
2137,49.08057004
2138,45.19274657
2139,52.77564882
2140,53.59272938
2141,52.45630504
2142,45.13179488
2143,45.89276664
2144,42.15633644
2145,40.7446177
2146,39.87694256
2147,32.29858564
2148,27.326661
2149,22.52190041
2150,19.72402131
2151,20.57732166
2152,23.65459182
2153,28.61217623
2154,36.94827719
2155,46.57120135
2156,49.79818148
2157,46.23640754
2158,29.03170935
2159,30.57374292
2160,33.47166139
2161,32.99104834
2162,33.40155882
2163,45.81289423
2164,31.50349918
2165,29.52392173
2166,27.04321266
2167,18.31566008
2168,14.12766435
2169,12.4440897
2170,16.6099292
2171,19.81199324
2172,21.36588622
2173,35.96912356
2174,53.08398763
2175,62.56313818
2176,65.78917025
2177,68.67629467
2178,52.97820962
2179,49.78708557
2180,55.12280162
2181,62.9697729
2182,63.71659393
2183,59.29844511
2184,68.28807497
2185,60.90745842
2186,50.21081913
2187,37.04047255
2188,31.65616892
2189,35.0002777
2190,23.60374061
2191,16.47046378
2192,14.05653587
2193,12.99714829
2194,13.02940967
2195,13.63853251
2196,20.13884802
2197,26.10105514
2198,34.78901713
2199,35.93083493
2200,38.91888865
2201,41.24652067
2202,43.07142754
2203,50.99948469
2204,50.66850404
2205,49.6640203
2206,54.04887094
2207,60.95380899
2208,64.44260577
2209,68.16317047
2210,51.60947419
2211,51.99387949
2212,34.32887099
2213,13.82476642
2214,11.07103339
2215,15.9867417
2216,29.85863065
2217,54.80059458
2218,60.75172607
2219,61.74774713
2220,47.00626137
2221,30.8805224
2222,27.10162774
2223,23.99028614
2224,23.69569929
2225,81.68522603
2226,110.07980565
2227,56.12005067
2228,49.36482672
2229,46.37155938
2230,42.85828606
2231,44.37235865
2232,50.59466841
2233,54.65468593
2234,66.23985426
2235,78.20094229
2236,85.82956476
2237,65.45979382
2238,62.98371004
2239,67.22976633
2240,57.26463195
2241,51.276551
2242,108.35241501
2243,119.68111988
2244,99.71749338
2245,81.46805955
2246,90.53903634
2247,91.63862771
2248,78.56128464
2249,59.91675793
2250,41.77169115
2251,24.06825169
2252,23.60666181
2253,20.7977862
2254,30.93222553
2255,56.49840253
2256,79.35780905
2257,88.16070474
2258,65.53427291
2259,59.05650999
2260,57.04658064
2261,54.55948525
2262,59.42938664
2263,61.81135319
2264,80.22976095
2265,108.25045776
2266,126.67411178
2267,93.1083421
2268,85.31299196
2269,70.96774241
2270,55.33398997
2271,49.08404826
2272,40.5620833
2273,37.27718427
2274,36.41324737
2275,155.80503944
2276,139.38667339
2277,80.0411078
2278,62.15029509
2279,57.26447304
2280,47.26205819
2281,74.55383849
2282,61.03920369
2283,55.40031
2284,47.46914019
2285,39.90958659
2286,47.05934938
2287,60.15803072
2288,71.05976011
2289,82.2852169
2290,84.23358878
2291,65.88453154
2292,71.26326162
2293,73.61044027
2294,60.27079169
2295,71.76341273
2296,65.92000491
2297,65.59219855
2298,61.21482945
2299,62.28016737
2300,63.02068688
2301,61.53056746
2302,58.52851233
2303,56.54224808
2304,55.1269104
2305,53.20790745
2306,51.14661754
2307,45.33826694
2308,48.07333801
2309,49.18403821
2310,50.23447313
2311,50.21795608
2312,60.90318453
2313,63.78199698
2314,57.78003815
2315,53.03668525
2316,59.49729868
2317,60.02697225
2318,60.74644725
2319,58.600657
2320,49.46532882
2321,44.55762616
2322,40.37327158
2323,41.1663205
2324,36.30353679
2325,30.22191899
2326,22.64335983
2327,18.69172194
2328,19.73942862
2329,17.17816128
2330,19.86745294
2331,19.95550527
2332,24.61046386
2333,26.87524156
2334,30.65529054
2335,34.89362036
2336,41.60944921
2337,43.66201286
2338,42.68515478
2339,35.64045627
2340,33.77678467
2341,41.6201962
2342,48.70436106
2343,106.85306181
2344,85.40710171
2345,68.80489483
2346,76.35364183
2347,61.51935848
2348,54.2061424
2349,52.96698779
2350,43.96395491
2351,44.47264893
2352,34.43670623
2353,39.98553015
2354,32.71013316
2355,29.59253648
2356,38.59877888
2357,35.20142543
2358,39.39922564
2359,49.70500886
2360,47.28521986
2361,49.26852808
2362,45.05616116
2363,52.47170061
2364,53.470842
2365,58.40646817
2366,82.53828854
2367,44.79793464
2368,38.34111703
2369,48.64667838
2370,40.96884987
2371,33.32177026
2372,26.12042674
2373,22.89351252
2374,29.22179047
2375,21.90717658
2376,20.65869068
2377,25.61197256
2378,26.02071502
2379,32.56789918
2380,32.83603031
2381,41.84157932
2382,43.52357983
2383,48.79139877
2384,44.12806565
2385,40.02789061
2386,45.55345733
2387,49.70894871
2388,48.90536952
2389,53.26110764
2390,52.43691548
2391,44.78135125
2392,38.99670327
2393,39.87172459
2394,40.51454393
2395,26.46518715
2396,16.2894459
2397,15.58946938
2398,15.43854685
2399,15.26915611
2400,16.08262743
2401,23.16122504
2402,34.81486664
2403,44.42675661
2404,49.7186956
2405,53.7702686
2406,60.87593029
2407,53.74771023
2408,58.0164735
2409,63.11961487
2410,57.22917991
2411,58.87568879
2412,47.11866349
2413,37.34736942
2414,26.62043291
2415,27.09551312
2416,22.41294981
2417,20.72360753
2418,27.63718778
2419,31.98904167
2420,29.0563649
2421,44.55626482
2422,45.31596761
2423,41.50375593
2424,46.1467894
2425,46.80702075
2426,53.05635295
2427,21.44045999
2428,14.62160284
2429,14.26922896
2430,14.31166541
2431,17.43589242
2432,21.74570793
2433,24.71756309
2434,42.48222365
2435,52.72960373
2436,52.56299109
2437,58.57638882
2438,41.42277932
2439,21.77230896
2440,27.05991541
2441,29.84074636
2442,51.53320163
2443,58.02726044
2444,64.48512957
2445,58.0503127
2446,51.12575505
2447,37.1247254
2448,35.16887563
2449,27.05958092
2450,17.09301537
2451,14.85707915
2452,14.43839735
2453,15.80645282
2454,16.72292604
2455,19.73131781
2456,19.06894225
2457,25.02657051
2458,26.2227824
2459,34.72387754
2460,38.61839309
2461,35.17430967
2462,30.21028005
2463,12.65152301
2464,11.52265428
2465,11.62122395
2466,12.37287229
2467,14.29024599
2468,15.46622549
2469,16.12489634
2470,17.84075487
2471,17.62261039
2472,21.9393318
2473,24.9166757
2474,28.62677311
2475,29.26877079
2476,28.60797312
2477,29.43037335
2478,28.3860331
2479,30.04919183
2480,30.50176854
2481,25.42475663
2482,24.18336156
2483,23.16004821
2484,21.33289789
2485,20.53773613
2486,17.1759403
2487,16.72710252
2488,17.61572847
2489,13.76967771
2490,13.49756297
2491,17.46490732
2492,22.90417994
2493,34.93638444
2494,35.0644461
2495,30.89814707
2496,25.08801382
2497,27.33857294
2498,31.02159944
2499,34.20032111
2500,39.26937707
2501,43.22392139
2502,37.4417543
2503,34.57055955
2504,36.82933711
2505,29.47726148
2506,27.00412252
2507,27.44689983
2508,18.90712334
2509,15.95199955
2510,14.3396581
2511,16.13438455
2512,19.87126081
2513,23.26031183
2514,20.99964457
2515,30.46214503
2516,40.74314084
2517,43.14282553
2518,33.75247587
2519,31.27141656
2520,29.56740067
2521,36.24323131
2522,39.01323191
2523,41.9809015
2524,42.55703571
2525,43.04908639
2526,36.69015382
2527,31.99938573
2528,34.33724295
2529,31.81989135
2530,30.00413988
2531,20.18969389
2532,16.56542832
2533,15.48217337
2534,16.4709354
2535,15.55705266
2536,15.66057378
2537,28.10836252
2538,40.24752701
2539,48.61513682
2540,40.28755334
2541,39.36438789
2542,38.49693476
2543,37.6264352
2544,35.54650623
2545,43.60814128
2546,40.76450013
2547,49.33998386
2548,46.40604603
2549,36.12026333
2550,37.65615055
2551,30.45166782
2552,29.81460578
2553,25.51654917
2554,20.11454097
2555,17.6514329
2556,14.37680699
2557,19.89386329
2558,17.94397333
2559,17.67292167
2560,24.77555869
2561,33.36042932
2562,34.16590973
2563,39.42779324
2564,42.5159453
2565,60.75278583
2566,62.88609755
2567,52.61499652
2568,65.22275035
2569,49.08465105
2570,50.59831474
2571,55.2164847
2572,48.26091181
2573,43.43715546
2574,40.34949212
2575,33.75517292
2576,28.02116072
2577,24.15250786
2578,20.24064953
2579,22.0045886
2580,19.51418816
2581,19.23324402
2582,25.81501301
2583,28.87803656
2584,33.84457247
2585,27.4982296
2586,35.10564549
2587,37.99427075
2588,36.10713054
2589,32.54578016
2590,33.88739648
2591,39.05873213
2592,18.56303085
2593,13.21409043
2594,12.67852515
2595,13.12939149
2596,13.00728168
2597,17.87812668
2598,23.01457085
2599,30.26700843
2600,40.61855327
2601,42.89980689
2602,39.70197128
2603,36.86446837
2604,37.81410237
2605,39.52543855
2606,41.35465837
2607,39.85914382
2608,42.99429583
2609,46.74789146
2610,44.58039793
2611,40.87134238
2612,30.71701983
2613,27.84346599
2614,24.75413067
2615,20.25173915
2616,18.38596451
2617,18.73458604
2618,16.11567157
2619,17.07668691
2620,17.39949215
2621,20.21694724
2622,25.21333734
2623,37.89060067
2624,40.0413743
2625,42.89574469
2626,36.24459877
2627,36.32450185
2628,38.91651463
2629,40.36424674
2630,45.39469357
2631,50.5173931
2632,47.6823953
2633,47.27461165
2634,40.85963865
2635,40.42435961
2636,36.6599338
2637,35.75403831
2638,37.06909907
2639,29.64319927
2640,19.91992705
2641,13.60257303
2642,13.99024864
2643,17.16671647
2644,23.23003938
2645,33.63105779
2646,35.34212785
2647,36.68913344
2648,38.62251081
2649,32.15116396
2650,29.29388197
2651,33.40772638
2652,31.8734281
2653,31.4677274
2654,40.38362963
2655,36.92331027
2656,37.55854835
2657,35.7664636
2658,43.29961759
2659,35.4339853
2660,29.70528921
2661,24.98003787
2662,17.34405143
2663,20.20826987
2664,20.36618401
2665,27.78812112
2666,25.34246836
2667,34.40262696
2668,53.07232385
2669,58.0612716
2670,48.94950207
2671,43.57175012
2672,45.42619649
2673,59.49306078
2674,54.05823388
2675,53.15330039
2676,50.75502446
2677,37.67014634
2678,36.26877357
2679,27.1843793
2680,22.65364882
2681,15.36211367
2682,15.18882806
2683,12.95168867
2684,16.27716568
2685,16.46352446
2686,20.47231669
2687,26.67470569
2688,36.69944033
2689,51.59934769
2690,57.35540174
2691,48.37876935
2692,39.64516128
2693,45.71152022
2694,59.33975731
2695,50.14807972
2696,53.82052365
2697,51.55632067
2698,46.15224638
2699,37.4073986
2700,33.37493235
2701,30.85990108
2702,24.72058345
2703,26.35075406
2704,19.36092459
2705,35.37206044
2706,38.05849387
2707,47.18172983
2708,34.36656541
2709,44.05114627
2710,50.01654139
2711,48.72380223
2712,44.51797344
2713,48.33504292
2714,39.40258606
2715,23.51048675
2716,28.75984931
2717,29.54476214
2718,28.21334931
2719,34.13699798
2720,39.55445907
2721,40.99424903
2722,42.36261524
2723,37.93927926
2724,45.63968195
2725,38.12093829
2726,34.14277478
2727,32.04756401
2728,29.76896033
2729,41.88326491
2730,51.94752111
2731,56.68446964
2732,62.14628179
2733,73.08008774
